,Company,TypeName,Ram,OpSys,Weight,Touchscreen,IPS,PPI,Cpu_Name,HDD,SSD,Gpu brand
273,Lenovo,2 in 1 Convertible,16,Windows,1.36,1,0,209.8006828649808,Intel Core i7,0,512,Intel
274,Toshiba,Notebook,8,Windows,2.2,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia
275,Dell,Notebook,12,Windows,2.3,0,0,100.45466986113652,Intel Core i7,1000,0,Intel
276,Dell,Notebook,8,Linux,2.8,0,0,127.33567457123112,Intel Core i7,1000,128,AMD
277,Acer,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
278,Lenovo,Notebook,4,Windows,2.8,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
279,Lenovo,Notebook,8,Others,2.8,0,0,127.33567457123112,Intel Core i7,2000,0,Nvidia
280,Lenovo,Notebook,6,Windows,2.8,0,0,106.11306214269258,Intel Core i7,1000,128,Nvidia
281,Dell,Notebook,4,Linux,2.25,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
282,Lenovo,Gaming,8,Windows,2.5,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
283,Lenovo,Notebook,6,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,256,Intel
284,Acer,Notebook,8,Windows,3.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
285,Acer,Notebook,12,Windows,2.15,1,1,141.21199808219862,Intel Core i7,1000,0,Intel
286,Lenovo,Notebook,8,Windows,1.95,0,1,141.21199808219862,Intel Core i7,0,256,Intel
287,Asus,Ultrabook,8,Windows,1.7,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
288,Lenovo,Gaming,16,Windows,2.5,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
289,Lenovo,Notebook,8,Others,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
290,Acer,Notebook,2,Others,2.19,0,0,100.45466986113652,Other Intel Processor,0,16,Intel
291,Asus,Gaming,8,Windows,3.0,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
292,HP,Notebook,8,Windows,2.54,0,0,106.11306214269258,Intel Core i3,1000,0,Intel
293,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
294,Lenovo,Notebook,8,Windows,2.05,0,0,141.21199808219862,Intel Core i5,0,256,Intel
295,Lenovo,Gaming,8,Windows,3.2,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia
296,Acer,Notebook,8,Linux,2.5,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
297,Dell,Workstation,16,Windows,3.42,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia
298,Lenovo,Notebook,6,Windows,2.4,0,0,141.21199808219862,AMD Processor,1000,0,AMD
299,Asus,Ultrabook,16,Windows,1.63,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
300,Asus,Notebook,4,Windows,1.3,0,0,111.93520355955212,Intel Core i3,0,128,Intel
301,Asus,Gaming,16,Windows,2.9,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
302,Lenovo,Notebook,6,Windows,2.8,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia
303,Lenovo,Notebook,8,Others,2.2,0,0,100.45466986113652,Intel Core i5,2000,0,Nvidia
304,Asus,Gaming,8,Windows,2.5,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
305,Lenovo,Notebook,4,Others,2.2,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
306,HP,2 in 1 Convertible,16,Windows,1.28,1,0,165.6321180513006,Intel Core i7,0,256,Intel
307,Toshiba,Notebook,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
308,Lenovo,Notebook,8,Windows,2.3,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia
309,HP,Notebook,4,Windows,1.86,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
310,Lenovo,Notebook,8,Windows,1.1,0,1,165.6321180513006,Intel Core i5,0,256,Intel
311,Dell,Ultrabook,16,Windows,1.21,1,1,331.2642361026012,Intel Core i7,0,1000,Intel
312,MSI,Gaming,16,Windows,2.8,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
313,Acer,Notebook,8,Windows,2.23,0,0,141.21199808219862,AMD Processor,0,256,AMD
314,Asus,2 in 1 Convertible,2,Windows,1.1,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
315,Dell,Notebook,8,Windows,2.33,0,0,141.21199808219862,Intel Core i5,1000,128,AMD
316,HP,2 in 1 Convertible,16,Windows,1.29,1,1,331.2642361026012,Intel Core i7,0,1000,Intel
317,Lenovo,Notebook,4,Others,1.45,0,0,117.82653006268644,Other Intel Processor,0,0,Intel
318,HP,Notebook,8,Windows,1.95,0,0,157.3505121487356,Intel Core i5,0,256,Intel
319,Acer,Notebook,4,Windows,1.4,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
320,HP,Notebook,8,Windows,1.48,0,0,157.3505121487356,Intel Core i7,0,256,Intel
321,Lenovo,Notebook,4,Windows,2.79,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia
322,Asus,Notebook,8,Windows,2.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel
323,HP,Notebook,8,Windows,2.1,0,1,100.45466986113652,Intel Core i7,1000,0,Intel
324,Acer,Notebook,8,Windows,2.2,0,0,100.45466986113652,AMD Processor,0,256,AMD
325,Lenovo,Notebook,4,Windows,1.44,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
326,Acer,Notebook,6,Windows,2.23,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
327,Asus,Ultrabook,8,Windows,1.7,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
328,HP,Ultrabook,8,Windows,1.26,0,0,176.23257360658386,Intel Core i7,0,256,Intel
329,Dell,Notebook,32,Windows,2.06,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia
330,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
331,Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i5,0,256,Intel
332,Asus,Notebook,8,Windows,2.0,0,0,157.3505121487356,Intel Core i7,1000,256,Intel
333,Lenovo,Notebook,4,Windows,1.85,0,0,141.21199808219862,Intel Core i3,1000,0,Intel
334,Asus,Gaming,8,Windows,2.5,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
335,HP,Notebook,8,Windows,1.48,0,0,157.3505121487356,Intel Core i5,0,256,Intel
336,Dell,Ultrabook,8,Windows,1.9,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
337,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i5,0,256,Intel
338,Asus,Notebook,4,Linux,2.0,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
339,Dell,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
340,Dell,Notebook,4,Linux,2.2,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
341,Lenovo,Notebook,12,Windows,2.2,0,0,141.21199808219862,AMD Processor,2000,0,AMD
342,HP,Notebook,8,Windows,2.1,0,1,141.21199808219862,Intel Core i3,1000,0,Nvidia
343,Lenovo,2 in 1 Convertible,16,Windows,1.4,1,1,316.96506044349616,Intel Core i7,0,512,Intel
344,Dell,Ultrabook,8,Windows,1.2,0,0,165.6321180513006,Intel Core i7,0,256,Intel
345,Lenovo,Gaming,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,2000,256,Nvidia
346,HP,Notebook,2,Windows,1.44,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
347,Dell,Ultrabook,16,Windows,1.88,0,0,141.21199808219862,Intel Core i7,0,768,Intel
348,Asus,2 in 1 Convertible,4,Windows,1.5,1,0,135.0942111925629,Other Intel Processor,0,0,Intel
349,Dell,Ultrabook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
350,Dell,Notebook,16,Windows,2.06,1,0,282.42399616439724,Intel Core i7,0,512,Nvidia
351,HP,Notebook,8,Windows,1.84,0,0,141.21199808219862,Intel Core i7,0,256,Intel
352,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123112,Intel Core i7,1000,128,Nvidia
353,HP,Workstation,8,Windows,2.6,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
354,Toshiba,Notebook,16,Windows,2.4,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
355,Dell,Notebook,8,Windows,2.02,0,0,141.21199808219862,Intel Core i7,2000,128,AMD
356,Lenovo,Notebook,4,Others,2.2,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
357,Dell,Gaming,8,Windows,2.65,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
358,Dell,Notebook,8,Windows,2.36,1,0,100.45466986113652,Intel Core i5,2000,0,Intel
359,Dell,Notebook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i5,0,256,Intel
360,HP,Notebook,4,Windows,1.86,0,0,100.45466986113652,Intel Core i3,500,0,Intel
361,Asus,Notebook,8,Windows,2.0,0,0,157.3505121487356,Intel Core i5,0,256,Intel
362,Lenovo,Notebook,6,Windows,2.8,0,0,106.11306214269258,Intel Core i5,1000,128,Nvidia
363,HP,Notebook,8,Windows,1.86,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
364,Lenovo,Notebook,8,Others,2.2,0,0,100.45466986113652,Intel Core i3,0,256,Nvidia
365,HP,Notebook,8,Windows,2.04,0,0,100.45466986113652,Other Intel Processor,2000,0,Intel
366,Dell,Notebook,8,Windows,2.8,0,0,127.33567457123112,Intel Core i5,1000,128,AMD
367,Lenovo,Gaming,8,Others,2.4,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
368,Dell,Notebook,8,Windows,2.33,0,0,141.21199808219862,Intel Core i7,0,256,AMD
369,HP,Ultrabook,8,Windows,1.36,0,1,157.3505121487356,Intel Core i7,0,256,Intel
370,Asus,2 in 1 Convertible,12,Windows,2.26,1,0,141.21199808219862,Intel Core i7,2000,512,Nvidia
371,Acer,Notebook,4,Windows,2.1,0,0,100.45466986113652,AMD Processor,0,128,AMD
372,Asus,Gaming,16,Windows,3.25,0,1,127.33567457123112,AMD Processor,1000,256,AMD
373,Lenovo,Notebook,4,Windows,2.6,0,0,106.11306214269258,AMD Processor,0,128,AMD
374,Dell,2 in 1 Convertible,8,Windows,1.62,1,0,165.6321180513006,Intel Core i7,0,256,Intel
375,HP,Notebook,4,Windows,1.91,0,0,141.21199808219862,AMD Processor,0,256,AMD
376,Lenovo,Netbook,4,Windows,1.59,0,1,135.0942111925629,Other Intel Processor,0,128,Intel
377,Dell,Notebook,4,Windows,1.8,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
378,Asus,Notebook,4,Windows,1.5,0,0,111.93520355955212,Other Intel Processor,0,0,Intel
379,Acer,Notebook,8,Linux,2.4,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
380,HP,Gaming,8,Windows,3.35,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia
381,Lenovo,Notebook,4,Others,1.85,0,0,141.21199808219862,Intel Core i3,0,128,Intel
382,Asus,Gaming,8,Windows,2.3,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
383,Lenovo,Notebook,8,Windows,1.5,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia
384,Asus,Ultrabook,16,Windows,1.1,1,0,165.6321180513006,Intel Core i7,0,512,Intel
385,Lenovo,Ultrabook,8,Windows,1.13,0,1,209.8006828649808,Intel Core i7,0,512,Intel
386,Lenovo,Notebook,4,Windows,1.5,0,1,165.6321180513006,Intel Core i3,0,128,Intel
387,Dell,Workstation,8,Windows,2.23,0,0,141.21199808219862,Intel Core i5,500,0,AMD
388,Dell,Workstation,8,Windows,2.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
389,Lenovo,2 in 1 Convertible,16,Windows,1.42,1,0,209.8006828649808,Intel Core i7,0,512,Intel
390,Asus,Gaming,8,Windows,3.0,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
391,Asus,Gaming,16,Windows,3.0,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
392,Acer,Notebook,12,Windows,2.2,0,1,100.45466986113652,Intel Core i5,1000,0,Nvidia
393,MSI,Gaming,8,Windows,2.7,0,0,127.33567457123112,Intel Core i7,0,256,Nvidia
394,Dell,Notebook,8,Linux,2.33,0,0,141.21199808219862,Intel Core i7,0,256,AMD
395,HP,Ultrabook,4,Windows,1.91,0,0,141.21199808219862,AMD Processor,0,256,AMD
396,Lenovo,Notebook,8,Windows,2.1,0,1,141.21199808219862,Intel Core i7,0,256,AMD
397,Lenovo,Notebook,8,Windows,1.9,0,1,157.3505121487356,Intel Core i5,0,256,Intel
398,Dell,Workstation,8,Windows,1.78,1,0,282.42399616439724,Intel Core i7,0,256,Nvidia
399,Lenovo,Ultrabook,16,Windows,1.13,0,1,209.8006828649808,Intel Core i7,0,1000,Intel
400,Lenovo,Notebook,4,Windows,2.2,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel
401,Asus,Gaming,16,Windows,2.9,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
402,Lenovo,Notebook,8,Windows,2.1,0,1,141.21199808219862,Intel Core i5,1000,256,AMD
403,Acer,Notebook,8,Linux,2.5,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
404,MSI,Gaming,16,Windows,2.8,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
405,Asus,Ultrabook,8,Windows,1.1,0,0,157.3505121487356,Intel Core i7,0,512,Intel
406,Toshiba,Ultrabook,16,Windows,1.2,0,0,165.6321180513006,Intel Core i7,0,512,Intel
407,Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121487356,Intel Core i7,0,512,Intel
408,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i3,500,0,Intel
409,Lenovo,Notebook,2,Windows,1.15,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
410,Lenovo,Workstation,8,Windows,2.67,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
411,Lenovo,Ultrabook,8,Windows,1.7,0,1,209.8006828649808,Intel Core i7,0,512,Nvidia
412,HP,Notebook,4,Windows,2.1,0,0,141.21199808219862,Intel Core i3,1000,0,AMD
413,Acer,2 in 1 Convertible,8,Windows,1.6,1,1,165.6321180513006,Intel Core i7,0,256,Intel
414,Asus,2 in 1 Convertible,8,Windows,1.27,1,1,165.6321180513006,Intel Core i5,0,256,Intel
415,Dell,Notebook,4,Linux,2.3,0,0,141.21199808219862,Intel Core i5,0,256,AMD
416,Dell,Notebook,4,Windows,1.65,0,0,117.82653006268644,Intel Core i3,0,128,Intel
417,HP,Ultrabook,8,Windows,1.43,0,0,157.3505121487356,Intel Core i7,0,256,Intel
418,Dell,Notebook,8,Windows,2.14,0,0,100.45466986113652,Intel Core i5,1000,0,Intel
419,Lenovo,Ultrabook,8,Windows,1.75,0,1,157.3505121487356,Intel Core i7,0,256,AMD
420,Lenovo,2 in 1 Convertible,16,Windows,2.0,1,1,282.42399616439724,Intel Core i7,0,512,Nvidia
421,Chuwi,Notebook,6,Windows,1.4,0,1,267.3384360344031,Other Intel Processor,0,0,Intel
422,HP,Notebook,8,Windows,2.31,0,0,141.21199808219862,Intel Core i7,0,256,Intel
423,Asus,Notebook,8,Linux,2.3,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
424,Dell,Gaming,16,Windows,4.42,0,1,169.78089942830815,Intel Core i7,1000,256,Nvidia
425,Dell,Gaming,8,Windows,2.62,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
426,Dell,Notebook,8,Windows,2.02,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
427,Dell,Ultrabook,8,Linux,1.6,0,0,157.3505121487356,Intel Core i7,0,256,Intel
428,HP,Gaming,12,Windows,3.35,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
429,Mediacom,2 in 1 Convertible,4,Windows,1.16,1,1,189.90579052433608,Other Intel Processor,0,32,Intel
430,Samsung,Netbook,4,Others,1.15,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
431,Lenovo,Notebook,8,Windows,1.4,0,1,165.6321180513006,Intel Core i7,0,256,Intel
432,Lenovo,Notebook,4,Windows,1.7,0,1,157.3505121487356,Intel Core i3,0,128,Intel
433,Lenovo,Workstation,16,Windows,2.3,0,1,282.42399616439724,Intel Core i7,0,512,Nvidia
434,Lenovo,Notebook,16,Windows,2.5,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
435,Asus,Gaming,8,Windows,3.2,0,0,127.33567457123112,AMD Processor,1000,256,AMD
436,HP,Notebook,4,Windows,2.1,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
437,Google,Ultrabook,16,Others,1.1,1,0,234.50740003017813,Intel Core i7,0,512,Intel
438,Lenovo,Ultrabook,24,Windows,1.32,0,0,209.8006828649808,Intel Core i7,0,512,Intel
439,Asus,Notebook,4,Linux,2.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel
440,Lenovo,Notebook,8,Windows,2.8,0,0,106.11306214269258,AMD Processor,1000,0,AMD
441,Dell,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,256,AMD
442,Lenovo,Ultrabook,8,Windows,1.36,0,1,176.23257360658386,Intel Core i5,0,256,Intel
443,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Other Intel Processor,0,128,Intel
444,HP,Gaming,8,Windows,2.2,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia
445,Dell,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia
446,Acer,Notebook,4,Linux,2.4,0,0,100.45466986113652,Intel Core i5,500,0,Intel
447,Dell,Workstation,8,Windows,2.23,0,0,141.21199808219862,Other Intel Processor,1000,0,Nvidia
448,MSI,Gaming,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
449,Microsoft,Ultrabook,16,Windows,1.25,1,0,200.84255993695703,Intel Core i7,0,512,Intel
450,HP,Notebook,8,Windows,1.91,0,0,100.45466986113652,Intel Core i5,0,128,Intel
451,Dell,Workstation,16,Windows,2.17,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
452,HP,Workstation,8,Windows,2.31,0,1,141.21199808219862,Intel Core i7,0,512,Intel
453,Lenovo,Notebook,8,Windows,1.65,0,0,157.3505121487356,Intel Core i5,0,256,Intel
454,Dell,Notebook,8,Windows,2.36,0,0,141.21199808219862,Intel Core i7,1000,128,AMD
455,Dell,2 in 1 Convertible,4,Windows,1.47,1,0,135.0942111925629,Other Intel Processor,500,0,Intel
456,Dell,Notebook,8,Windows,4.42,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia
457,Microsoft,Ultrabook,4,Windows,1.252,1,0,200.84255993695703,Other Intel Processor,0,128,Intel
458,Microsoft,Ultrabook,8,Windows,1.25,1,0,200.84255993695703,Intel Core i7,0,256,Intel
459,HP,Notebook,8,Windows,2.5,0,0,106.11306214269258,Intel Core i3,0,256,Intel
460,Acer,Notebook,4,Windows,2.23,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia
461,Acer,Netbook,4,Windows,1.4,0,0,135.0942111925629,Other Intel Processor,0,128,Intel
462,Asus,Notebook,8,Windows,2.37,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
463,Lenovo,Notebook,8,Others,1.5,0,1,157.3505121487356,Intel Core i7,0,512,AMD
464,Lenovo,Notebook,8,Windows,2.67,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
465,Asus,Notebook,4,Windows,2.0,0,0,100.45466986113652,Other Intel Processor,500,0,Intel
466,Acer,Notebook,4,Windows,2.2,0,0,100.45466986113652,Intel Core i3,500,0,Nvidia
467,Dell,Notebook,8,Windows,2.02,0,0,141.21199808219862,Intel Core i5,2000,0,AMD
468,HP,Gaming,12,Windows,3.78,0,1,127.33567457123112,Intel Core i7,1000,0,Nvidia
469,Lenovo,Ultrabook,12,Windows,1.4,0,1,209.8006828649808,Intel Core i7,0,256,Intel
470,HP,2 in 1 Convertible,8,Windows,1.29,1,1,331.2642361026012,Intel Core i7,0,512,Intel
471,HP,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,500,0,AMD
472,Google,Ultrabook,8,Others,1.1,1,0,234.50740003017813,Intel Core i5,0,128,Intel
473,Dell,Ultrabook,8,Windows,1.42,1,0,165.6321180513006,Intel Core i5,0,256,Intel
474,Asus,Notebook,12,Windows,2.06,0,1,282.42399616439724,Intel Core i7,1000,128,Intel
475,Dell,Notebook,8,Windows,1.79,0,0,111.93520355955212,Intel Core i3,0,128,Intel
476,Dell,Workstation,8,Windows,1.78,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
477,Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121487356,Intel Core i5,0,180,Intel
478,Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,1000,0,AMD
479,Toshiba,Notebook,8,Windows,1.05,0,1,165.6321180513006,Intel Core i5,0,256,Intel
480,Dell,Notebook,8,Windows,2.16,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
481,Dell,Notebook,4,Windows,2.18,0,0,100.45466986113652,Intel Core i3,1000,0,Intel
482,HP,Notebook,4,Windows,1.49,0,1,165.6321180513006,Intel Core i5,0,128,Intel
483,Chuwi,Notebook,4,Windows,1.89,0,0,141.21199808219862,Other Intel Processor,0,0,Intel
484,Lenovo,Notebook,4,Windows,2.3,0,0,100.45466986113652,Intel Core i3,0,128,Intel
485,Lenovo,Notebook,8,Windows,1.75,0,1,157.3505121487356,Intel Core i5,0,256,Intel
486,Dell,Workstation,16,Windows,2.17,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia
487,Dell,Notebook,16,Windows,2.06,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
488,Lenovo,Ultrabook,16,Windows,1.36,0,1,176.23257360658386,Intel Core i7,0,512,Intel
489,Asus,Ultrabook,16,Windows,0.91,0,0,176.23257360658386,Intel Core i7,0,512,Intel
490,Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i5,0,256,Nvidia
491,Toshiba,Ultrabook,32,Windows,1.05,1,0,165.6321180513006,Intel Core i7,0,512,Intel
492,Asus,Gaming,8,Windows,1.99,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia
493,Acer,Notebook,8,Windows,2.2,0,0,100.45466986113652,AMD Processor,1000,0,AMD
494,Asus,Gaming,24,Windows,4.33,1,1,127.33567457123112,Intel Core i7,1000,256,Nvidia
495,Lenovo,Ultrabook,8,Windows,1.3,0,1,125.36742798669836,Intel Core i5,0,180,Intel
496,Lenovo,Notebook,8,Windows,2.17,0,0,141.21199808219862,Intel Core i7,0,256,Intel
497,HP,Notebook,8,Windows,1.48,0,0,157.3505121487356,Intel Core i7,0,1000,Intel
498,Lenovo,Notebook,8,Windows,1.4,0,1,165.6321180513006,Intel Core i3,0,256,Intel
499,Lenovo,Notebook,8,Windows,2.3,0,1,141.21199808219862,Intel Core i5,0,256,Intel
500,Asus,Netbook,4,Windows,1.2,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
501,HP,Notebook,8,Windows,1.91,0,0,100.45466986113652,Intel Core i5,0,256,AMD
502,Lenovo,2 in 1 Convertible,8,Windows,1.4,1,1,158.48253022174808,Intel Core i5,0,256,Intel
503,Lenovo,Notebook,4,Windows,2.1,0,0,111.93520355955212,Other Intel Processor,500,0,Intel
504,Lenovo,Netbook,4,Others,1.25,0,0,135.0942111925629,Other Intel Processor,0,16,Intel
505,Lenovo,Notebook,8,Windows,1.44,0,0,165.6321180513006,Intel Core i5,0,256,Intel
506,Asus,Notebook,8,Windows,2.0,0,0,141.21199808219862,Intel Core i7,1000,256,Intel
507,Acer,Notebook,4,Windows,2.2,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia
508,HP,Ultrabook,8,Windows,1.34,0,1,165.6321180513006,Intel Core i7,0,512,Intel
509,Lenovo,Gaming,8,Others,2.4,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
510,Dell,Ultrabook,8,Windows,1.29,1,1,165.6321180513006,Intel Core i5,0,128,Intel
511,Acer,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i7,500,0,Nvidia
512,Dell,Notebook,8,Windows,2.18,0,0,141.21199808219862,Intel Core i5,1000,0,Intel
513,Dell,Notebook,16,Windows,2.2,0,0,141.21199808219862,Intel Core i7,2000,256,AMD
514,Xiaomi,Notebook,16,Others,1.95,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia
515,Asus,Netbook,2,Windows,1.1,0,0,135.0942111925629,Other Intel Processor,0,0,Intel
516,HP,Notebook,4,Windows,2.04,1,0,100.45466986113652,Intel Core i5,1000,0,Intel
517,Asus,Gaming,24,Windows,2.24,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia
518,HP,Notebook,8,Windows,2.04,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia
519,Asus,Gaming,16,Windows,3.0,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia
520,Lenovo,Gaming,8,Windows,3.2,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia
521,HP,Ultrabook,8,Windows,1.32,0,1,165.6321180513006,Intel Core i7,0,256,Intel
522,Dell,Notebook,8,Windows,1.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel
523,HP,Notebook,4,Windows,1.63,0,0,100.45466986113652,Intel Core i3,0,128,Intel
524,Dell,Notebook,8,Linux,2.8,0,1,127.33567457123112,Intel Core i5,1000,128,AMD
525,Lenovo,Notebook,8,Windows,2.02,0,0,157.3505121487356,Intel Core i5,0,256,Intel
526,Lenovo,Notebook,4,Windows,2.2,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia
527,Lenovo,Notebook,8,Others,2.2,0,0,100.45466986113652,Intel Core i3,2000,0,Nvidia
528,Dell,Notebook,4,Windows,2.3,0,0,141.21199808219862,Intel Core i5,500,0,AMD
529,Dell,Notebook,8,Windows,1.9,0,0,141.21199808219862,Intel Core i5,0,256,Intel
530,Dell,Gaming,16,Windows,4.42,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia
531,Toshiba,Notebook,8,Windows,2.0,0,1,141.21199808219862,Intel Core i5,500,0,Intel
532,Asus,Notebook,8,Windows,2.0,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia
533,Mediacom,Notebook,4,Windows,1.2,0,1,165.6321180513006,Other Intel Processor,0,32,Intel
534,Asus,Gaming,8,Windows,2.3,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia
535,Dell,Notebook,8,Windows,1.93,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia
536,Dell,Notebook,8,Windows,2.2,0,0,141.21199808219862,Intel Core i5,0,256,AMD
537,HP,Notebook,4,Windows,1.86,0,0,141.21199808219862,Other Intel Processor,0,256,Intel
538,HP,Gaming,12,Windows,2.62,0,0,127.33567457123112,Intel Core i7,1000,0,Nvidia
539,Lenovo,Notebook,8,Windows,1.87,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia
540,Dell,Ultrabook,8,Windows,1.2,1,0,276.053530085501,Intel Core i7,0,256,Intel
541,Dell,Notebook,4,Windows,1.6,0,0,157.3505121487356,Intel Core i3,0,128,Intel
542,HP,Ultrabook,8,Windows,1.34,0,1,276.053530085501,Intel Core i7,0,256,Intel
543,Acer,Gaming,8,Linux,2.4,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia
544,Asus,Notebook,4,Windows,2.0,0,0,100.45466986113652,AMD Processor,500,0,AMD
